user_id,domain,level,priority,is_on_time,free_time_rto,punct_score
218,7,2,3,1,0.223,1.0
887,0,0,0,1,0.162,1.0
651,7,3,3,1,0.406,1.0
796,10,0,2,1,0.568,1.0
287,3,0,3,1,0.136,1.0
140,8,3,1,1,0.603,1.0
53,10,2,1,1,0.146,1.0
333,0,3,2,1,0.097,1.0
553,10,0,2,1,0.462,1.0
712,4,1,1,1,0.224,1.0
607,1,3,3,1,0.608,1.0
350,0,3,1,1,0.531,1.0
238,7,0,2,1,0.226,1.0
781,9,1,0,1,0.574,1.0
144,0,0,0,1,0.399,1.0
587,2,0,0,1,0.075,1.0
416,9,2,1,1,0.209,1.0
827,5,1,2,1,0.242,1.0
419,9,1,0,1,0.732,1.0
595,8,0,2,1,0.133,1.0
348,2,1,1,1,0.475,1.0
418,10,2,1,1,0.296,1.0
185,1,0,1,1,0.617,1.0
113,1,1,3,1,0.52,1.0
156,4,1,2,1,0.358,1.0
17,4,1,2,1,0.309,1.0
744,2,2,3,1,0.256,1.0
266,0,1,3,1,0.339,1.0
182,4,1,1,1,0.242,1.0
89,7,3,0,1,0.13,1.0
863,2,0,3,1,0.44,1.0
280,5,0,2,1,0.195,1.0
50,0,2,3,1,0.335,1.0
973,9,1,1,1,0.48,1.0
351,4,3,0,1,0.311,1.0
34,4,3,3,1,0.338,1.0
439,7,1,0,1,0.249,1.0
532,10,3,3,1,0.443,1.0
697,9,3,2,1,0.819,1.0
789,9,1,2,1,0.637,1.0
281,9,1,3,1,0.168,1.0
980,4,2,3,1,0.387,1.0
637,5,2,3,1,0.262,1.0
741,8,3,1,1,0.376,1.0
388,3,2,1,1,0.422,1.0
97,9,3,0,1,0.457,1.0
388,1,1,1,1,0.328,1.0
68,1,0,0,1,0.437,1.0
136,10,3,0,1,0.269,1.0
602,7,0,3,0,0.0,0.504
752,6,3,1,1,0.309,1.0
80,2,0,2,0,0.0,0.72
637,5,3,3,1,0.064,1.0
998,7,3,2,1,0.246,1.0
809,4,1,0,1,0.085,1.0
355,5,1,3,1,0.245,1.0
694,0,2,0,1,0.092,1.0
910,7,1,1,1,0.591,1.0
88,4,0,3,1,0.56,1.0
906,7,3,0,1,0.044,1.0
495,4,2,1,1,0.665,1.0
878,5,3,2,1,0.601,1.0
477,6,3,0,1,0.366,1.0
968,5,0,0,1,0.527,1.0
800,0,1,3,1,0.034,1.0
261,6,1,3,1,0.215,1.0
213,10,3,2,1,0.544,1.0
618,6,3,3,0,0.0,0.6799999999999999
254,1,1,2,0,0.0,0.7
952,1,2,2,1,0.616,1.0
295,1,2,2,1,0.592,1.0
649,4,3,0,1,0.361,1.0
37,0,1,3,1,0.208,1.0
618,5,3,2,1,0.631,1.0
249,7,0,0,1,0.196,1.0
585,5,0,1,1,0.303,1.0
901,3,2,2,1,0.677,1.0
156,0,2,3,1,0.439,1.0
701,4,0,2,1,0.361,1.0
637,5,0,3,1,0.346,1.0
654,4,0,0,1,0.842,1.0
511,6,0,3,1,0.126,1.0
220,7,3,3,1,0.665,1.0
645,10,0,3,1,0.565,1.0
88,0,0,2,1,0.35,1.0
655,7,1,2,0,0.0,0.386
172,9,0,3,1,0.395,1.0
341,5,0,2,1,0.212,1.0
448,4,2,0,1,0.471,1.0
324,10,1,1,1,0.478,1.0
934,5,0,2,1,0.279,1.0
156,4,3,1,1,0.259,1.0
56,3,3,2,1,0.619,1.0
953,3,1,2,1,0.21,1.0
787,5,0,1,1,0.114,1.0
185,1,2,1,1,0.086,1.0
160,2,3,1,1,0.057,1.0
386,3,1,3,1,0.829,1.0
994,9,1,0,1,0.237,1.0
462,3,1,1,1,0.51,1.0
83,9,0,0,1,0.62,1.0
488,9,1,1,1,0.201,1.0
563,6,1,3,1,0.299,1.0
966,9,3,2,1,0.151,1.0
904,0,3,3,1,0.098,1.0
333,4,3,0,1,0.204,1.0
320,5,3,1,1,0.435,1.0
869,4,0,2,1,0.328,1.0
880,5,2,1,1,0.59,1.0
987,10,1,3,1,0.387,1.0
977,7,1,3,1,0.169,1.0
545,5,3,1,1,0.446,1.0
802,1,1,1,1,0.388,1.0
293,0,2,0,1,0.791,1.0
324,8,0,1,1,0.467,1.0
616,1,0,1,1,0.357,1.0
533,5,0,1,1,0.467,1.0
381,9,1,1,1,0.495,1.0
588,8,2,3,1,0.116,1.0
906,1,1,1,1,0.376,1.0
640,2,0,1,1,0.567,1.0
938,0,3,1,0,0.0,0.544
263,6,1,1,1,0.26,1.0
862,4,0,2,0,0.0,0.659
243,4,1,3,1,0.434,1.0
854,9,0,2,1,0.579,1.0
547,4,2,1,1,0.189,1.0
93,9,1,0,1,0.322,1.0
203,9,3,1,1,0.087,1.0
739,5,1,1,1,0.333,1.0
573,10,0,1,0,0.0,0.667
418,8,3,0,1,0.422,1.0
631,8,2,2,1,0.831,1.0
227,9,0,1,1,0.818,1.0
649,4,0,0,1,0.339,1.0
713,10,3,3,1,0.368,1.0
46,7,0,1,1,0.41,1.0
800,4,3,0,1,0.31,1.0
338,0,2,3,1,0.251,1.0
780,3,1,3,1,0.484,1.0
877,1,1,0,1,0.124,1.0
169,5,1,2,1,0.378,1.0
189,2,2,3,1,0.029,1.0
432,5,3,3,1,0.223,1.0
624,6,0,1,1,0.391,1.0
465,3,0,1,1,0.099,1.0
528,5,3,0,1,0.698,1.0
731,5,2,1,1,0.22,1.0
405,5,2,2,1,0.643,1.0
339,1,2,1,1,0.295,1.0
674,6,2,1,1,0.409,1.0
576,4,2,2,0,0.0,0.488
118,4,1,3,1,0.571,1.0
474,2,3,1,1,0.321,1.0
799,8,2,0,1,0.104,1.0
945,5,1,2,1,0.454,1.0
799,9,2,2,1,0.137,1.0
844,9,0,3,1,0.492,1.0
477,5,1,3,1,0.245,1.0
820,10,2,3,1,0.201,1.0
288,10,2,3,1,0.717,1.0
904,4,3,3,1,0.803,1.0
132,5,2,3,1,0.503,1.0
873,1,1,3,1,0.696,1.0
436,6,1,0,1,0.211,1.0
941,10,2,0,1,0.091,1.0
790,9,3,1,1,0.298,1.0
891,3,2,0,1,0.564,1.0
728,0,3,2,1,0.303,1.0
843,3,1,2,1,0.281,1.0
364,10,1,2,1,0.1,1.0
774,1,0,1,1,0.07,1.0
694,0,2,3,1,0.752,1.0
596,10,3,2,1,0.622,1.0
916,5,2,1,1,0.259,1.0
167,0,0,1,1,0.59,1.0
4,6,0,2,0,0.0,0.42600000000000005
269,3,3,0,1,0.237,1.0
998,1,1,1,1,0.844,1.0
653,0,3,1,1,0.206,1.0
801,7,2,2,1,0.526,1.0
270,0,3,2,1,0.073,1.0
421,3,3,3,0,0.0,0.534
445,10,0,0,1,0.347,1.0
40,0,2,0,1,0.129,1.0
756,5,2,2,1,0.535,1.0
587,7,0,3,1,0.46,1.0
825,8,0,0,0,0.0,0.42200000000000004
836,0,1,0,1,0.387,1.0
906,3,0,1,0,0.0,0.756
717,6,3,2,1,0.478,1.0
779,4,1,2,1,0.327,1.0
210,4,2,2,1,0.351,1.0
386,1,3,2,1,0.505,1.0
920,1,0,0,1,0.15,1.0
145,1,2,0,1,0.549,1.0
665,10,1,3,1,0.282,1.0
148,8,2,0,1,0.232,1.0
257,7,1,3,1,0.341,1.0
860,3,1,2,1,0.258,1.0
816,6,1,3,1,0.79,1.0
338,4,3,2,0,0.0,0.8
792,8,3,3,1,0.386,1.0
529,1,1,2,1,0.327,1.0
548,10,1,3,1,0.435,1.0
55,9,3,1,1,0.122,1.0
73,5,0,1,1,0.69,1.0
772,6,3,3,1,0.544,1.0
817,1,3,3,1,0.394,1.0
254,2,3,2,1,0.418,1.0
231,7,0,1,1,0.499,1.0
696,4,3,1,1,0.701,1.0
407,1,3,2,1,0.328,1.0
819,5,2,0,1,0.255,1.0
549,0,0,3,0,0.0,0.938
432,6,0,0,1,0.145,1.0
517,4,1,2,1,0.592,1.0
992,0,0,0,1,0.534,1.0
186,5,0,1,1,0.381,1.0
705,0,1,3,1,0.511,1.0
984,5,0,0,1,0.611,1.0
927,5,3,2,1,0.39,1.0
927,6,1,1,1,0.231,1.0
295,7,0,2,1,0.689,1.0
505,8,0,0,1,0.391,1.0
989,5,1,2,1,0.386,1.0
256,9,1,0,1,0.379,1.0
558,5,1,1,1,0.268,1.0
764,6,3,1,1,0.095,1.0
474,1,2,3,1,0.495,1.0
24,5,3,1,1,0.738,1.0
776,0,1,0,1,0.412,1.0
971,10,2,2,1,0.501,1.0
54,9,2,2,0,0.0,0.804
833,10,1,3,1,0.214,1.0
569,10,3,2,1,0.412,1.0
362,2,2,0,1,0.364,1.0
923,0,3,3,1,0.287,1.0
942,4,2,0,1,0.366,1.0
619,2,1,1,1,0.207,1.0
147,6,2,2,1,0.144,1.0
984,5,2,0,1,0.666,1.0
42,10,2,3,1,0.241,1.0
946,10,0,1,1,0.147,1.0
158,2,3,2,1,0.111,1.0
210,0,1,3,1,0.178,1.0
450,2,2,1,1,0.177,1.0
89,2,2,2,1,0.434,1.0
966,9,0,0,1,0.152,1.0
239,7,2,1,1,0.234,1.0
30,6,1,2,1,0.242,1.0
739,5,1,2,1,0.953,1.0
468,6,3,1,1,0.703,1.0
701,4,0,3,1,0.183,1.0
490,10,0,2,1,0.342,1.0
968,6,2,3,1,0.499,1.0
936,10,0,3,1,0.499,1.0
226,5,1,0,1,0.583,1.0
745,0,2,1,1,0.457,1.0
523,5,1,3,1,0.387,1.0
236,9,1,1,1,0.269,1.0
769,3,3,1,1,0.499,1.0
989,6,0,1,1,0.261,1.0
981,0,2,0,1,0.073,1.0
66,9,1,1,1,0.321,1.0
640,2,3,0,1,0.253,1.0
434,0,0,0,1,0.308,1.0
256,9,3,1,1,0.244,1.0
116,8,0,1,1,0.887,1.0
988,1,3,3,1,0.633,1.0
412,6,3,0,1,0.407,1.0
870,2,0,1,1,0.187,1.0
76,10,1,0,0,0.0,0.836
194,6,3,3,1,0.272,1.0
720,1,3,3,1,0.229,1.0
556,5,1,0,1,0.541,1.0
173,1,1,0,1,0.65,1.0
558,5,0,1,1,0.301,1.0
165,5,1,0,1,0.343,1.0
316,6,0,1,1,0.321,1.0
954,5,2,3,1,0.757,1.0
125,9,2,1,1,0.289,1.0
437,3,2,1,1,0.347,1.0
180,7,2,0,1,0.446,1.0
617,4,1,0,1,0.455,1.0
420,4,1,1,1,0.336,1.0
384,10,3,0,1,0.344,1.0
693,4,0,3,1,0.127,1.0
662,3,0,2,1,0.868,1.0
738,6,1,0,1,0.13,1.0
426,4,0,0,1,0.254,1.0
910,2,0,2,1,0.438,1.0
407,3,0,1,0,0.0,0.667
166,6,1,1,1,0.483,1.0
203,8,3,2,1,0.761,1.0
554,7,0,1,1,0.73,1.0
538,5,3,1,1,0.674,1.0
817,7,2,0,1,0.896,1.0
846,5,0,1,1,0.351,1.0
845,5,1,2,1,0.707,1.0
546,9,0,1,1,0.219,1.0
944,4,1,0,1,0.484,1.0
662,3,3,2,0,0.0,0.864
775,1,3,3,0,0.0,0.842
722,8,3,2,1,0.33,1.0
401,9,0,1,0,0.0,0.604
271,10,0,2,1,0.197,1.0
369,9,3,2,0,0.0,0.7969999999999999
816,5,2,1,1,0.712,1.0
760,9,1,3,0,0.0,0.42200000000000004
123,4,2,2,1,0.353,1.0
223,4,2,0,1,0.284,1.0
271,8,2,1,1,0.831,1.0
9,1,3,3,1,0.324,1.0
822,3,2,1,1,0.491,1.0
270,4,1,3,1,0.161,1.0
11,8,1,3,0,0.0,0.902
871,0,3,2,1,0.434,1.0
614,7,1,3,1,0.537,1.0
143,0,3,0,1,0.55,1.0
402,3,0,2,1,0.471,1.0
744,3,2,2,1,0.329,1.0
134,0,3,3,1,0.319,1.0
450,2,3,3,1,0.549,1.0
798,2,0,2,1,0.198,1.0
147,6,3,3,1,0.204,1.0
623,0,2,0,1,0.376,1.0
543,7,1,1,1,0.202,1.0
189,7,0,3,1,0.138,1.0
843,3,2,1,1,0.685,1.0
788,6,2,0,1,0.208,1.0
562,0,2,1,1,0.185,1.0
14,4,3,1,1,0.581,1.0
599,5,1,0,1,0.655,1.0
520,5,2,3,1,0.762,1.0
618,5,2,0,1,0.446,1.0
283,1,0,1,1,0.163,1.0
933,9,1,1,1,0.167,1.0
596,8,3,2,1,0.171,1.0
40,0,2,3,0,0.0,0.386
900,5,0,2,1,0.365,1.0
66,10,1,2,1,0.576,1.0
997,3,2,3,1,0.093,1.0
697,10,1,2,0,0.0,0.401
821,0,3,0,1,0.244,1.0
598,2,1,0,1,0.509,1.0
440,3,0,3,1,0.582,1.0
807,0,1,0,1,0.615,1.0
698,6,0,0,1,0.455,1.0
205,8,0,3,1,0.814,1.0
376,5,3,0,0,0.0,0.529
410,8,0,2,1,0.532,1.0
876,0,2,2,1,0.765,1.0
48,7,2,0,1,0.305,1.0
406,1,3,1,0,0.0,0.771
677,5,3,0,1,0.181,1.0
60,6,1,0,1,0.256,1.0
703,3,1,2,1,0.38,1.0
19,5,2,0,1,0.369,1.0
462,1,2,2,1,0.667,1.0
641,6,0,2,1,0.559,1.0
438,6,0,1,1,0.151,1.0
279,7,2,0,1,0.505,1.0
272,8,2,2,1,0.417,1.0
832,6,0,3,1,0.475,1.0
295,2,0,0,1,0.401,1.0
22,5,2,1,1,0.797,1.0
252,5,0,0,1,0.589,1.0
154,0,2,1,1,0.613,1.0
551,9,0,0,1,0.221,1.0
587,2,2,2,1,0.246,1.0
221,9,0,2,1,0.729,1.0
46,7,0,2,1,0.236,1.0
537,5,3,0,1,0.126,1.0
702,4,1,0,1,0.285,1.0
875,10,1,3,1,0.326,1.0
301,7,1,3,1,0.402,1.0
87,0,2,3,1,0.239,1.0
158,2,2,3,1,0.584,1.0
664,9,0,3,0,0.0,0.20799999999999996
838,2,0,2,1,0.306,1.0
165,6,0,3,1,0.177,1.0
970,2,3,1,1,0.116,1.0
733,2,0,2,1,0.651,1.0
316,6,1,3,1,0.427,1.0
726,7,0,0,1,0.187,1.0
927,5,1,1,1,0.453,1.0
232,5,3,0,1,0.309,1.0
676,0,2,1,1,0.811,1.0
918,9,0,2,1,0.178,1.0
485,10,2,1,1,0.525,1.0
709,8,0,2,1,0.42,1.0
83,8,1,3,1,0.821,1.0
513,6,3,0,1,0.119,1.0
160,2,0,2,1,0.48,1.0
508,0,3,3,1,0.572,1.0
106,10,2,1,1,0.563,1.0
673,9,1,0,1,0.397,1.0
190,6,0,0,1,0.753,1.0
936,10,0,3,1,0.269,1.0
114,4,1,2,1,0.237,1.0
812,6,3,0,1,0.515,1.0
427,0,1,2,1,0.251,1.0
995,10,0,0,0,0.0,0.19899999999999995
412,6,1,3,1,0.403,1.0
95,10,0,3,1,0.689,1.0
380,0,2,2,1,0.58,1.0
397,5,2,1,1,0.518,1.0
418,9,1,3,1,0.462,1.0
323,2,2,3,0,0.0,0.5720000000000001
258,4,0,2,1,0.217,1.0
501,2,0,0,1,0.253,1.0
859,0,0,2,1,0.231,1.0
479,1,0,2,1,0.236,1.0
161,8,2,3,0,0.0,0.371
52,6,3,3,0,0.0,0.787
22,5,0,2,1,0.376,1.0
316,5,0,3,1,0.053,1.0
921,4,1,3,1,0.623,1.0
481,4,1,1,1,0.859,1.0
292,5,1,3,1,0.378,1.0
229,4,1,3,0,0.0,0.556
752,5,2,0,1,0.261,1.0
818,3,3,0,1,0.614,1.0
821,0,1,2,1,0.579,1.0
299,3,2,2,1,0.447,1.0
817,2,1,3,1,0.227,1.0
638,6,2,3,1,0.464,1.0
962,6,3,3,1,0.448,1.0
660,4,0,1,1,0.064,1.0
226,6,3,2,1,0.197,1.0
695,5,3,3,1,0.102,1.0
975,9,3,0,1,0.118,1.0
734,8,0,3,1,0.516,1.0
77,9,2,2,1,0.561,1.0
377,3,3,1,0,0.0,0.962
21,10,1,1,1,0.607,1.0
892,0,2,2,1,0.255,1.0
982,1,2,0,1,0.248,1.0
75,9,3,3,1,0.541,1.0
907,0,2,2,1,0.278,1.0
566,9,3,1,1,0.271,1.0
423,3,2,2,1,0.188,1.0
878,5,1,2,1,0.494,1.0
940,5,0,2,1,0.21,1.0
375,4,1,0,1,0.303,1.0
395,8,1,3,1,0.401,1.0
286,3,2,3,1,0.213,1.0
830,2,0,1,1,0.284,1.0
206,10,1,2,1,0.213,1.0
364,9,2,1,1,0.376,1.0
806,7,1,1,1,0.506,1.0
104,4,0,1,1,0.544,1.0
546,9,3,0,1,0.549,1.0
550,4,3,0,0,0.0,0.91
610,5,3,2,0,0.0,0.6890000000000001
368,0,1,2,1,0.84,1.0
625,7,2,1,1,0.288,1.0
492,4,0,3,1,0.575,1.0
901,3,3,3,1,0.216,1.0
513,6,1,0,1,0.303,1.0
542,3,3,3,1,0.374,1.0
79,5,0,3,0,0.0,0.21599999999999997
821,4,1,3,1,0.252,1.0
584,7,1,1,1,0.035,1.0
500,2,0,0,1,0.341,1.0
970,1,2,1,0,0.0,0.364
951,6,2,3,1,0.128,1.0
597,10,0,3,1,0.331,1.0
672,4,0,2,1,0.055,1.0
245,6,1,0,1,0.562,1.0
293,4,0,1,0,0.0,0.495
940,6,0,0,1,0.635,1.0
542,1,2,3,1,0.506,1.0
19,6,1,2,1,0.254,1.0
800,0,1,0,1,0.361,1.0
744,3,0,2,1,0.721,1.0
926,10,2,3,1,0.571,1.0
932,6,1,0,1,0.522,1.0
410,9,3,3,1,0.529,1.0
802,7,2,2,1,0.279,1.0
593,2,2,1,1,0.603,1.0
628,1,3,3,1,0.309,1.0
990,10,2,3,1,0.696,1.0
347,9,3,0,1,0.208,1.0
876,4,3,2,1,0.591,1.0
945,5,0,2,1,0.4,1.0
988,3,2,2,1,0.473,1.0
313,4,2,1,1,0.153,1.0
149,5,0,0,1,0.27,1.0
589,6,2,1,1,0.261,1.0
603,3,1,0,1,0.456,1.0
88,0,3,1,1,0.132,1.0
8,9,0,0,1,0.103,1.0
863,2,2,2,1,0.369,1.0
908,6,3,2,1,0.584,1.0
98,4,2,2,1,0.298,1.0
65,5,2,0,1,0.348,1.0
652,0,3,1,1,0.632,1.0
528,6,1,2,1,0.144,1.0
681,0,1,2,0,0.0,0.395
397,5,2,0,1,0.507,1.0
708,6,3,1,1,0.585,1.0
585,6,2,3,1,0.199,1.0
69,4,1,3,0,0.0,0.6930000000000001
661,6,2,3,1,0.562,1.0
729,6,1,1,1,0.277,1.0
790,10,0,3,1,0.797,1.0
792,8,2,2,1,0.547,1.0
966,10,3,1,1,0.527,1.0
799,10,1,1,1,0.268,1.0
498,8,3,1,1,0.387,1.0
333,4,0,2,0,0.0,0.598
719,10,0,1,1,0.636,1.0
381,10,2,2,1,0.731,1.0
670,6,0,2,1,0.461,1.0
427,0,1,2,1,0.28,1.0
258,4,1,0,1,0.275,1.0
620,0,0,3,1,0.173,1.0
382,10,3,1,1,0.124,1.0
359,5,2,3,1,0.377,1.0
770,9,3,2,1,0.301,1.0
266,0,1,1,1,0.479,1.0
824,3,1,1,1,0.101,1.0
378,8,3,0,1,0.48,1.0
112,1,1,2,1,0.576,1.0
602,3,3,0,1,0.165,1.0
329,2,1,3,1,0.434,1.0
43,4,3,3,1,0.284,1.0
17,4,3,2,1,0.417,1.0
549,0,3,0,1,0.246,1.0
661,6,3,2,1,0.616,1.0
686,10,1,2,1,0.464,1.0
621,9,2,3,1,0.513,1.0
778,5,2,0,1,0.434,1.0
182,4,3,3,1,0.264,1.0
715,5,0,0,1,0.329,1.0
304,6,1,1,0,0.0,0.623
597,9,3,1,1,0.395,1.0
383,8,2,3,1,0.157,1.0
473,10,0,1,1,0.41,1.0
88,4,2,1,1,0.641,1.0
257,3,2,3,1,0.313,1.0
707,6,2,0,1,0.434,1.0
80,7,3,1,1,0.312,1.0
146,7,3,2,1,0.378,1.0
766,4,2,1,1,0.576,1.0
574,7,0,2,1,0.295,1.0
636,0,1,1,1,0.314,1.0
809,4,0,2,0,0.0,0.882
669,5,1,3,1,0.272,1.0
188,9,3,3,1,0.177,1.0
727,6,2,3,1,0.442,1.0
82,5,2,1,1,0.262,1.0
138,2,2,0,1,0.357,1.0
74,9,0,2,1,0.338,1.0
9,1,3,3,1,0.263,1.0
708,5,0,0,1,0.16,1.0
852,1,1,3,1,0.839,1.0
887,4,2,1,1,0.483,1.0
378,8,3,3,1,0.439,1.0
109,3,2,3,0,0.0,0.651
584,1,3,1,1,0.343,1.0
944,4,2,0,1,0.301,1.0
136,9,0,1,0,0.0,0.523
247,3,1,1,1,0.097,1.0
20,0,0,2,1,0.254,1.0
623,0,0,3,1,0.484,1.0
745,4,3,3,1,0.26,1.0
624,6,1,1,1,0.36,1.0
25,5,1,1,1,0.624,1.0
368,4,1,1,1,0.747,1.0
73,6,2,2,1,0.553,1.0
885,9,3,2,1,0.598,1.0
334,9,0,2,1,0.349,1.0
927,6,2,3,0,0.0,0.394
606,6,3,2,0,0.0,0.28
517,4,0,2,1,0.256,1.0
725,1,3,0,1,0.48,1.0
739,6,2,3,0,0.0,0.504
479,7,3,3,1,0.577,1.0
694,0,0,0,1,0.578,1.0
461,6,3,3,1,0.426,1.0
229,4,1,1,1,0.047,1.0
120,1,0,2,1,0.627,1.0
952,2,2,3,1,0.086,1.0
774,2,1,2,1,0.008,1.0
495,4,3,2,1,0.454,1.0
490,8,2,3,1,0.85,1.0
172,9,0,1,1,0.137,1.0
644,6,3,1,1,0.232,1.0
536,6,1,1,1,0.375,1.0
603,3,1,2,0,0.0,0.696
852,7,3,3,1,0.206,1.0
61,5,1,2,1,0.707,1.0
6,2,0,1,1,0.544,1.0
714,5,3,0,1,0.563,1.0
1,8,0,2,1,0.075,1.0
994,9,0,2,1,0.524,1.0
413,10,0,0,1,0.382,1.0
665,10,1,2,1,0.164,1.0
371,8,2,2,1,0.278,1.0
526,10,1,3,1,0.161,1.0
339,3,1,0,1,0.345,1.0
578,6,3,3,1,0.46,1.0
891,3,1,2,1,0.424,1.0
475,2,1,1,1,0.332,1.0
781,8,1,3,1,0.425,1.0
845,6,1,1,1,0.074,1.0
4,6,2,2,1,0.541,1.0
816,6,2,0,1,0.207,1.0
72,7,3,0,1,0.459,1.0
517,0,0,0,1,0.282,1.0
325,5,1,0,1,0.149,1.0
589,5,2,2,1,0.307,1.0
366,8,2,0,1,0.762,1.0
754,0,1,2,1,0.574,1.0
577,5,2,2,1,0.067,1.0
644,6,3,3,1,0.123,1.0
955,5,0,2,1,0.21,1.0
235,2,2,2,1,0.262,1.0
749,5,0,3,1,0.547,1.0
397,5,1,2,1,0.233,1.0
594,6,2,3,1,0.067,1.0
99,9,2,3,1,0.606,1.0
832,5,0,1,0,0.0,0.512
605,9,2,3,1,0.316,1.0
207,10,2,0,1,0.283,1.0
315,4,2,3,1,0.291,1.0
963,9,3,3,1,0.193,1.0
513,5,2,2,1,0.239,1.0
455,3,1,3,1,0.289,1.0
41,2,0,3,1,0.547,1.0
547,4,2,2,1,0.242,1.0
241,1,2,3,1,0.542,1.0
301,7,3,2,1,0.937,1.0
730,6,3,0,1,0.481,1.0
306,9,2,0,1,0.334,1.0
794,3,1,3,1,0.599,1.0
229,0,2,0,1,0.563,1.0
746,4,3,2,1,0.597,1.0
324,10,1,3,0,0.0,0.504
735,10,2,1,1,0.122,1.0
975,10,3,1,1,0.426,1.0
257,1,2,3,0,0.0,0.391
303,2,2,2,1,0.385,1.0
189,1,2,3,1,0.275,1.0
184,7,2,2,1,0.43,1.0
991,0,0,1,1,0.47,1.0
211,0,3,2,1,0.06,1.0
448,0,1,1,1,0.379,1.0
44,4,1,0,1,0.543,1.0
687,8,0,0,1,0.576,1.0
880,5,1,2,1,0.331,1.0
235,3,1,3,1,0.178,1.0
338,0,0,0,1,0.123,1.0
470,9,2,2,0,0.0,0.669
945,6,0,0,0,0.0,0.7030000000000001
125,10,2,0,1,0.509,1.0
593,3,0,3,1,0.418,1.0
879,10,3,2,1,0.667,1.0
466,0,3,2,1,0.513,1.0
23,1,2,3,1,0.263,1.0
321,4,3,1,1,0.735,1.0
962,6,3,0,1,0.508,1.0
717,5,1,1,1,0.287,1.0
666,6,1,1,1,0.236,1.0
34,0,1,1,1,0.108,1.0
887,0,3,0,1,0.538,1.0
368,4,0,3,1,0.191,1.0
188,8,3,2,1,0.468,1.0
524,5,1,1,1,0.469,1.0
885,8,1,2,1,0.473,1.0
729,6,3,1,1,0.183,1.0
825,10,3,3,1,0.581,1.0
225,1,3,3,1,0.373,1.0
35,2,1,0,1,0.366,1.0
308,6,0,3,1,0.924,1.0
636,0,3,1,1,0.246,1.0
40,0,0,2,0,0.0,0.573
416,8,2,3,1,0.014,1.0
597,8,1,0,1,0.268,1.0
917,10,2,2,0,0.0,0.913
687,9,2,0,1,0.646,1.0
594,6,1,2,1,0.133,1.0
524,5,0,1,0,0.0,0.894
672,0,3,1,1,0.167,1.0
156,4,1,2,1,0.326,1.0
89,2,3,3,1,0.619,1.0
430,8,3,2,1,0.235,1.0
942,0,3,2,1,0.536,1.0
940,6,1,0,1,0.203,1.0
378,10,2,0,1,0.694,1.0
622,4,0,0,1,0.5,1.0
148,8,3,3,1,0.549,1.0
616,1,0,3,1,0.592,1.0
456,5,0,3,1,0.33,1.0
336,3,2,3,0,0.0,0.244
560,0,1,1,1,0.286,1.0
162,9,0,3,1,0.327,1.0
476,8,3,1,1,0.297,1.0
121,5,2,0,1,0.404,1.0
932,6,0,1,0,0.0,0.598
245,6,0,1,1,0.283,1.0
33,9,3,0,1,0.297,1.0
748,5,1,1,1,0.539,1.0
380,0,2,3,1,0.173,1.0
185,3,0,0,1,0.458,1.0
995,8,3,0,1,0.248,1.0
507,10,0,1,1,0.712,1.0
746,4,2,3,1,0.102,1.0
852,3,0,3,1,0.507,1.0
920,3,0,0,1,0.791,1.0
854,8,3,3,1,0.5,1.0
254,1,0,0,1,0.134,1.0
15,9,3,3,0,0.0,0.728
702,0,3,0,1,0.253,1.0
444,0,1,2,1,0.38,1.0
804,6,3,0,1,0.382,1.0
998,3,2,1,1,0.53,1.0
171,5,3,1,0,0.0,0.948
814,10,0,3,1,0.791,1.0
947,5,0,3,1,0.469,1.0
55,8,3,0,1,0.574,1.0
861,9,1,1,1,0.25,1.0
222,9,0,3,1,0.218,1.0
47,0,1,3,0,0.0,0.767
950,8,0,0,1,0.61,1.0
255,1,0,3,1,0.621,1.0
954,5,3,1,0,0.0,0.781
401,8,3,2,1,0.1,1.0
702,0,0,3,1,0.381,1.0
647,8,2,0,1,0.198,1.0
786,0,2,0,1,0.611,1.0
803,4,1,2,1,0.23,1.0
320,5,1,2,1,0.131,1.0
853,0,3,0,1,0.404,1.0
809,0,2,1,1,0.085,1.0
24,6,0,1,1,0.335,1.0
139,10,1,0,1,0.217,1.0
955,5,3,2,1,0.424,1.0
230,1,2,0,1,0.563,1.0
654,4,3,3,1,0.482,1.0
661,5,1,2,1,0.373,1.0
218,2,0,2,1,0.257,1.0
748,5,0,1,1,0.332,1.0
683,10,1,1,1,0.728,1.0
46,7,2,3,1,0.184,1.0
280,5,0,0,1,0.333,1.0
668,10,2,2,1,0.249,1.0
522,10,1,3,0,0.0,0.856
744,3,2,0,1,0.185,1.0
600,8,3,3,1,0.439,1.0
652,0,3,0,1,0.183,1.0
240,4,2,2,1,0.265,1.0
965,10,3,0,1,0.286,1.0
674,5,3,2,1,0.191,1.0
832,5,3,1,1,0.284,1.0
484,0,3,0,1,0.337,1.0
545,6,1,1,0,0.0,0.728
304,5,3,2,1,0.51,1.0
375,4,2,1,1,0.246,1.0
205,10,3,2,1,0.57,1.0
319,6,3,2,1,0.595,1.0
383,8,3,0,1,0.159,1.0
602,3,1,2,0,0.0,0.28400000000000003
420,0,1,1,1,0.111,1.0
683,9,0,0,1,0.775,1.0
560,4,0,2,1,0.588,1.0
157,5,3,3,1,0.333,1.0
57,0,1,3,1,0.369,1.0
24,6,3,2,0,0.0,0.724
